epoch,step,train_loss_epoch,train_loss_regularized_epoch,train_loss_regularized_step,train_loss_scaled (x10^0)_epoch,train_loss_scaled (x10^0)_step,train_loss_step,val_loss_epoch,val_loss_scaled (x10^0)_epoch,val_loss_scaled (x10^0)_step,val_loss_step
0,0,,,53.00320816040039,,53.00309371948242,53.00309371948242,,,,
0,1,,,44.256385803222656,,44.25627136230469,44.25627136230469,,,,
0,2,,,26.73643684387207,,26.73632049560547,26.73632049560547,,,,
0,3,,,24.513879776000977,,24.513763427734375,24.513763427734375,,,,
0,4,,,35.488224029541016,,35.48810958862305,35.48810958862305,,,,
0,5,,,41.35504150390625,,41.35492706298828,41.35492706298828,,,,
0,6,,,31.747285842895508,,31.74717140197754,31.74717140197754,,,,
,0,,,,,,,,,3.665644407272339,3.665644407272339
0,6,,,,,,,3.665644407272339,3.665644407272339,,
0,6,37.21689224243164,37.21700668334961,,37.21689224243164,,,,,,
1,7,,,43.859561920166016,,43.85944747924805,43.85944747924805,,,,
1,8,,,45.3962287902832,,45.396114349365234,45.396114349365234,,,,
1,9,,,45.859004974365234,,45.858890533447266,45.858890533447266,,,,
1,10,,,29.07655143737793,,29.07643699645996,29.07643699645996,,,,
1,11,,,27.15937614440918,,27.15926170349121,27.15926170349121,,,,
1,12,,,27.27442169189453,,27.274307250976562,27.274307250976562,,,,
1,13,,,48.78899002075195,,48.788875579833984,48.788875579833984,,,,
,1,,,,,,,,,3.642103672027588,3.642103672027588
1,13,,,,,,,3.642103672027588,3.642103672027588,,
1,13,37.163963317871094,37.16408157348633,,37.163963317871094,,,,,,
2,14,,,35.6695442199707,,35.669429779052734,35.669429779052734,,,,
2,15,,,31.1015625,,31.10144805908203,31.10144805908203,,,,
2,16,,,27.886430740356445,,27.886316299438477,27.886316299438477,,,,
2,17,,,39.44049072265625,,39.44037628173828,39.44037628173828,,,,
2,18,,,43.11688995361328,,43.11677551269531,43.11677551269531,,,,
2,19,,,40.65101623535156,,40.650901794433594,40.650901794433594,,,,
2,20,,,49.76396179199219,,49.76384735107422,49.76384735107422,,,,
,2,,,,,,,,,3.6164443492889404,3.6164443492889404
2,20,,,,,,,3.6164443492889404,3.6164443492889404,,
2,20,37.10222244262695,37.10233688354492,,37.10222244262695,,,,,,
3,21,,,56.436424255371094,,56.436309814453125,56.436309814453125,,,,
3,22,,,16.06201934814453,,16.061904907226562,16.061904907226562,,,,
3,23,,,44.97490692138672,,44.97479248046875,44.97479248046875,,,,
3,24,,,18.935667037963867,,18.93555450439453,18.93555450439453,,,,
3,25,,,54.88798141479492,,54.88786697387695,54.88786697387695,,,,
3,26,,,38.83241653442383,,38.83230209350586,38.83230209350586,,,,
3,27,,,15.976550102233887,,15.97643756866455,15.97643756866455,,,,
,3,,,,,,,,,3.590463638305664,3.590463638305664
3,27,,,,,,,3.590463638305664,3.590463638305664,,
3,27,37.03841781616211,37.03852844238281,,37.03841781616211,,,,,,
4,28,,,32.38444519042969,,32.38433074951172,32.38433074951172,,,,
4,29,,,29.152334213256836,,29.1522216796875,29.1522216796875,,,,
4,30,,,40.416046142578125,,40.415931701660156,40.415931701660156,,,,
4,31,,,46.1899528503418,,46.18983840942383,46.18983840942383,,,,
4,32,,,25.51525115966797,,25.515138626098633,25.515138626098633,,,,
4,33,,,47.84717559814453,,47.84706497192383,47.84706497192383,,,,
4,34,,,37.84333038330078,,37.84321975708008,37.84321975708008,,,,
,4,,,,,,,,,3.5633914470672607,3.5633914470672607
4,34,,,,,,,3.5633914470672607,3.5633914470672607,,
4,34,36.97187805175781,36.97199249267578,,36.97187805175781,,,,,,
5,35,,,18.01285743713379,,18.012744903564453,18.012744903564453,,,,
5,36,,,42.49372863769531,,42.49361801147461,42.49361801147461,,,,
5,37,,,26.720714569091797,,26.72060203552246,26.72060203552246,,,,
5,38,,,22.335315704345703,,22.335203170776367,22.335203170776367,,,,
5,39,,,61.0352668762207,,61.03515625,61.03515625,,,,
5,40,,,57.20148468017578,,57.20137405395508,57.20137405395508,,,,
5,41,,,19.897178649902344,,19.89706802368164,19.89706802368164,,,,
,5,,,,,,,,,3.5361063480377197,3.5361063480377197
5,41,,,,,,,3.5361063480377197,3.5361063480377197,,
5,41,36.903541564941406,36.90365219116211,,36.903541564941406,,,,,,
6,42,,,30.434232711791992,,30.43412208557129,30.43412208557129,,,,
6,43,,,40.963600158691406,,40.9634895324707,40.9634895324707,,,,
6,44,,,38.346248626708984,,38.34613800048828,38.34613800048828,,,,
6,45,,,39.00913619995117,,39.00902557373047,39.00902557373047,,,,
6,46,,,41.398128509521484,,41.39801788330078,41.39801788330078,,,,
6,47,,,27.36991310119629,,27.369802474975586,27.369802474975586,,,,
6,48,,,46.152496337890625,,46.15238571166992,46.15238571166992,,,,
,6,,,,,,,,,3.507901668548584,3.507901668548584
6,48,,,,,,,3.507901668548584,3.507901668548584,,
6,48,36.835723876953125,36.835838317871094,,36.835723876953125,,,,,,
7,49,,,29.947280883789062,,29.94717025756836,29.94717025756836,,,,
7,50,,,43.611202239990234,,43.61109161376953,43.61109161376953,,,,
7,51,,,37.05696487426758,,37.056854248046875,37.056854248046875,,,,
7,52,,,36.854766845703125,,36.85465621948242,36.85465621948242,,,,
7,53,,,39.71205139160156,,39.71194076538086,39.71194076538086,,,,
7,54,,,38.517154693603516,,38.51704406738281,38.51704406738281,,,,
7,55,,,23.141862869262695,,23.141754150390625,23.141754150390625,,,,
,7,,,,,,,,,3.479623556137085,3.479623556137085
