epoch,step,train_loss_epoch,train_loss_regularized_epoch,train_loss_regularized_step,train_loss_scaled (x10^0)_epoch,train_loss_scaled (x10^0)_step,train_loss_step,val_loss_epoch,val_loss_scaled (x10^0)_epoch,val_loss_scaled (x10^0)_step,val_loss_step
0,0,,,48.03501892089844,,48.03386306762695,48.03386306762695,,,,
0,1,,,29.29848861694336,,29.297334671020508,29.297334671020508,,,,
0,2,,,35.870975494384766,,35.86982345581055,35.86982345581055,,,,
0,3,,,18.865503311157227,,18.864351272583008,18.864351272583008,,,,
0,4,,,50.72571563720703,,50.72456359863281,50.72456359863281,,,,
0,5,,,42.61772155761719,,42.61656951904297,42.61656951904297,,,,
0,6,,,33.35363006591797,,33.352481842041016,33.352481842041016,,,,
,0,,,,,,,,,3.6446359157562256,3.6446359157562256
0,6,,,,,,,3.6446359157562256,3.6446359157562256,,
0,6,37.319793701171875,37.32094955444336,,37.319793701171875,,,,,,
1,7,,,38.19644546508789,,38.19529724121094,38.19529724121094,,,,
1,8,,,18.1844482421875,,18.18330192565918,18.18330192565918,,,,
1,9,,,45.36034393310547,,45.35919952392578,45.35919952392578,,,,
1,10,,,58.719669342041016,,58.71852493286133,58.71852493286133,,,,
1,11,,,29.869365692138672,,29.868221282958984,29.868221282958984,,,,
1,12,,,20.61335563659668,,20.612213134765625,20.612213134765625,,,,
1,13,,,71.0191421508789,,71.01799774169922,71.01799774169922,,,,
,1,,,,,,,,,3.620943546295166,3.620943546295166
1,13,,,,,,,3.620943546295166,3.620943546295166,,
1,13,37.265647888183594,37.26679229736328,,37.265647888183594,,,,,,
2,14,,,38.48107147216797,,38.47993087768555,38.47993087768555,,,,
2,15,,,37.1273307800293,,37.126190185546875,37.126190185546875,,,,
2,16,,,38.7668571472168,,38.76572036743164,38.76572036743164,,,,
2,17,,,26.22774314880371,,26.226606369018555,26.226606369018555,,,,
2,18,,,34.47007751464844,,34.46894073486328,34.46894073486328,,,,
2,19,,,58.40898895263672,,58.40785598754883,58.40785598754883,,,,
2,20,,,9.883668899536133,,9.882535934448242,9.882535934448242,,,,
,2,,,,,,,,,3.596694231033325,3.596694231033325
2,20,,,,,,,3.596694231033325,3.596694231033325,,
2,20,37.204891204833984,37.20602798461914,,37.204891204833984,,,,,,
3,21,,,26.14630889892578,,26.145177841186523,26.145177841186523,,,,
3,22,,,28.368688583374023,,28.367557525634766,28.367557525634766,,,,
3,23,,,48.12493896484375,,48.123809814453125,48.123809814453125,,,,
3,24,,,44.9510383605957,,44.94990921020508,44.94990921020508,,,,
3,25,,,37.17127227783203,,37.17014694213867,37.17014694213867,,,,
3,26,,,39.51742172241211,,39.51629638671875,39.51629638671875,,,,
3,27,,,33.3599739074707,,33.358848571777344,33.358848571777344,,,,
,3,,,,,,,,,3.570709705352783,3.570709705352783
3,27,,,,,,,3.570709705352783,3.570709705352783,,
3,27,37.14234924316406,37.14347457885742,,37.14234924316406,,,,,,
4,28,,,39.445499420166016,,39.44437789916992,39.44437789916992,,,,
4,29,,,42.943782806396484,,42.94266128540039,42.94266128540039,,,,
4,30,,,39.05059051513672,,39.049468994140625,39.049468994140625,,,,
4,31,,,20.745590209960938,,20.744470596313477,20.744470596313477,,,,
4,32,,,33.96769332885742,,33.966575622558594,33.966575622558594,,,,
4,33,,,47.6806755065918,,47.67955780029297,47.67955780029297,,,,
4,34,,,33.42268371582031,,33.42156982421875,33.42156982421875,,,,
,4,,,,,,,,,3.5440051555633545,3.5440051555633545
4,34,,,,,,,3.5440051555633545,3.5440051555633545,,
4,34,37.07611083984375,37.07722854614258,,37.07611083984375,,,,,,
5,35,,,26.857515335083008,,26.856401443481445,26.856401443481445,,,,
5,36,,,43.752052307128906,,43.75094223022461,43.75094223022461,,,,
5,37,,,39.96197509765625,,39.96086502075195,39.96086502075195,,,,
5,38,,,29.852401733398438,,29.85129165649414,29.85129165649414,,,,
5,39,,,44.59728240966797,,44.59617614746094,44.59617614746094,,,,
5,40,,,30.011388778686523,,30.010282516479492,30.010282516479492,,,,
5,41,,,55.73424530029297,,55.73313903808594,55.73313903808594,,,,
,5,,,,,,,,,3.5163886547088623,3.5163886547088623
5,41,,,,,,,3.5163886547088623,3.5163886547088623,,
5,41,37.00798416137695,37.00909423828125,,37.00798416137695,,,,,,
6,42,,,33.81721115112305,,33.81610870361328,33.81610870361328,,,,
6,43,,,23.373300552368164,,23.3721981048584,23.3721981048584,,,,
6,44,,,30.07346534729004,,30.072364807128906,30.072364807128906,,,,
6,45,,,49.556644439697266,,49.555545806884766,49.555545806884766,,,,
6,46,,,31.708566665649414,,31.707469940185547,31.707469940185547,,,,
6,47,,,51.3822135925293,,51.38111877441406,51.38111877441406,,,,
6,48,,,41.52265548706055,,41.52156066894531,41.52156066894531,,,,
,6,,,,,,,,,3.488558292388916,3.488558292388916
6,48,,,,,,,3.488558292388916,3.488558292388916,,
6,48,36.93731689453125,36.93841552734375,,36.93731689453125,,,,,,
7,49,,,45.248435974121094,,45.24734115600586,45.24734115600586,,,,
7,50,,,47.53170394897461,,47.53061294555664,47.53061294555664,,,,
7,51,,,42.41517639160156,,42.414085388183594,42.414085388183594,,,,
7,52,,,26.948843002319336,,26.94775390625,26.94775390625,,,,
7,53,,,34.5330810546875,,34.5319938659668,34.5319938659668,,,,
7,54,,,34.32892608642578,,34.32783889770508,34.32783889770508,,,,
7,55,,,10.763873100280762,,10.762787818908691,10.762787818908691,,,,
,7,,,,,,,,,3.460864305496216,3.460864305496216
7,55,,,,,,,3.460864305496216,3.460864305496216,,
7,55,36.86833953857422,36.86943054199219,,36.86833953857422,,,,,,
8,56,,,37.56850814819336,,37.56742477416992,37.56742477416992,,,,
8,57,,,34.74663543701172,,34.74555206298828,34.74555206298828,,,,
8,58,,,42.696739196777344,,42.69565963745117,42.69565963745117,,,,
8,59,,,38.78806686401367,,38.7869873046875,38.7869873046875,,,,
8,60,,,38.63585662841797,,38.63478088378906,38.63478088378906,,,,
8,61,,,21.68255615234375,,21.681480407714844,21.681480407714844,,,,
8,62,,,54.586944580078125,,54.58586883544922,54.58586883544922,,,,
,8,,,,,,,,,3.4320530891418457,3.4320530891418457
8,62,,,,,,,3.4320530891418457,3.4320530891418457,,
8,62,36.7971076965332,36.798187255859375,,36.7971076965332,,,,,,
9,63,,,45.64773941040039,,45.64666748046875,45.64666748046875,,,,
9,64,,,33.90467071533203,,33.90359878540039,33.90359878540039,,,,
9,65,,,22.054039001464844,,22.052968978881836,22.052968978881836,,,,
9,66,,,33.02924346923828,,33.028175354003906,33.028175354003906,,,,
9,67,,,46.04667663574219,,46.04560852050781,46.04560852050781,,,,
9,68,,,30.211101531982422,,30.21003532409668,30.21003532409668,,,,
9,69,,,61.927452087402344,,61.926387786865234,61.926387786865234,,,,
,9,,,,,,,,,3.402492046356201,3.402492046356201
9,69,,,,,,,3.402492046356201,3.402492046356201,,
9,69,36.723052978515625,36.72412109375,,36.723052978515625,,,,,,
10,70,,,38.89778518676758,,38.89672088623047,38.89672088623047,,,,
10,71,,,12.28197193145752,,12.28091049194336,12.28091049194336,,,,
10,72,,,29.541210174560547,,29.540149688720703,29.540149688720703,,,,
10,73,,,35.1633186340332,,35.162261962890625,35.162261962890625,,,,
10,74,,,68.71036529541016,,68.70930480957031,68.70930480957031,,,,
10,75,,,40.43260192871094,,40.43154525756836,40.43154525756836,,,,
10,76,,,22.950668334960938,,22.949613571166992,22.949613571166992,,,,
,10,,,,,,,,,3.3728363513946533,3.3728363513946533
10,76,,,,,,,3.3728363513946533,3.3728363513946533,,
10,76,36.64737319946289,36.64842987060547,,36.64737319946289,,,,,,
11,77,,,45.005859375,,45.00480651855469,45.00480651855469,,,,
11,78,,,60.597286224365234,,60.59623718261719,60.59623718261719,,,,
11,79,,,38.437984466552734,,38.43693542480469,38.43693542480469,,,,
11,80,,,15.627816200256348,,15.626768112182617,15.626768112182617,,,,
11,81,,,31.709346771240234,,31.708301544189453,31.708301544189453,,,,
11,82,,,28.62656021118164,,28.62551498413086,28.62551498413086,,,,
11,83,,,35.088111877441406,,35.08707046508789,35.08707046508789,,,,
,11,,,,,,,,,3.3423259258270264,3.3423259258270264
11,83,,,,,,,3.3423259258270264,3.3423259258270264,,
11,83,36.573524475097656,36.5745735168457,,36.573524475097656,,,,,,
12,84,,,29.07008934020996,,29.069047927856445,29.069047927856445,,,,
12,85,,,58.51335525512695,,58.51231384277344,58.51231384277344,,,,
12,86,,,28.906856536865234,,28.905818939208984,28.905818939208984,,,,
12,87,,,17.073415756225586,,17.072378158569336,17.072378158569336,,,,
12,88,,,34.68159484863281,,34.68056106567383,34.68056106567383,,,,
12,89,,,49.15736389160156,,49.15633010864258,49.15633010864258,,,,
12,90,,,40.70072937011719,,40.6996955871582,40.6996955871582,,,,
