epoch,step,train_loss_epoch,train_loss_regularized_epoch,train_loss_regularized_step,train_loss_scaled (x10^0)_epoch,train_loss_scaled (x10^0)_step,train_loss_step,val_loss_epoch,val_loss_scaled (x10^0)_epoch,val_loss_scaled (x10^0)_step,val_loss_step
0,0,,,36.49055862426758,,36.37462615966797,36.37462615966797,,,,
0,1,,,29.580299377441406,,29.46453857421875,29.46453857421875,,,,
0,2,,,32.94916534423828,,32.83351516723633,32.83351516723633,,,,
0,3,,,50.43532180786133,,50.31977462768555,50.31977462768555,,,,
0,4,,,31.35611343383789,,31.24065399169922,31.24065399169922,,,,
0,5,,,54.42757034301758,,54.31221389770508,54.31221389770508,,,,
0,6,,,9.708401679992676,,9.593145370483398,9.593145370483398,,,,
,0,,,,,,,,,3.6410012245178223,3.6410012245178223
0,6,,,,,,,3.6410012245178223,3.6410012245178223,,
0,6,37.35572814941406,37.4713249206543,,37.35572814941406,,,,,,
1,7,,,53.208614349365234,,53.093467712402344,53.093467712402344,,,,
1,8,,,40.566871643066406,,40.451839447021484,40.451839447021484,,,,
1,9,,,30.491182327270508,,30.376277923583984,30.376277923583984,,,,
1,10,,,44.31047058105469,,44.19569778442383,44.19569778442383,,,,
1,11,,,29.439407348632812,,29.32477378845215,29.32477378845215,,,,
1,12,,,26.797334671020508,,26.682828903198242,26.682828903198242,,,,
1,13,,,36.61555862426758,,36.501163482666016,36.501163482666016,,,,
,1,,,,,,,,,3.617837429046631,3.617837429046631
1,13,,,,,,,3.617837429046631,3.617837429046631,,
1,13,37.30397033691406,37.41877746582031,,37.30397033691406,,,,,,
2,14,,,45.50349807739258,,45.38926696777344,45.38926696777344,,,,
2,15,,,58.903602600097656,,58.78948211669922,58.78948211669922,,,,
2,16,,,36.11287307739258,,35.99889373779297,35.99889373779297,,,,
2,17,,,32.987491607666016,,32.8736686706543,32.8736686706543,,,,
2,18,,,44.39318084716797,,44.27949905395508,44.27949905395508,,,,
2,19,,,19.64973258972168,,19.536195755004883,19.536195755004883,,,,
2,20,,,1.6233818531036377,,1.5099955797195435,1.5099955797195435,,,,
,2,,,,,,,,,3.593594789505005,3.593594789505005
2,20,,,,,,,3.593594789505005,3.593594789505005,,
2,20,37.24443435668945,37.35829544067383,,37.24443435668945,,,,,,
3,21,,,40.32169723510742,,40.208438873291016,40.208438873291016,,,,
3,22,,,25.69998550415039,,25.586875915527344,25.586875915527344,,,,
3,23,,,53.28522491455078,,53.172271728515625,53.172271728515625,,,,
3,24,,,18.441984176635742,,18.32917022705078,18.32917022705078,,,,
3,25,,,33.25648498535156,,33.1438102722168,33.1438102722168,,,,
3,26,,,43.67363357543945,,43.56111145019531,43.56111145019531,,,,
3,27,,,61.51909255981445,,61.406715393066406,61.406715393066406,,,,
,3,,,,,,,,,3.566973924636841,3.566973924636841
3,27,,,,,,,3.566973924636841,3.566973924636841,,
3,27,37.181053161621094,37.293907165527344,,37.181053161621094,,,,,,
4,28,,,57.04326248168945,,56.930999755859375,56.930999755859375,,,,
4,29,,,32.69776916503906,,32.585636138916016,32.585636138916016,,,,
4,30,,,28.4780216217041,,28.366031646728516,28.366031646728516,,,,
4,31,,,23.265153884887695,,23.153310775756836,23.153310775756836,,,,
4,32,,,42.607521057128906,,42.49582290649414,42.49582290649414,,,,
4,33,,,25.67129135131836,,25.559764862060547,25.559764862060547,,,,
4,34,,,73.46827697753906,,73.3569107055664,73.3569107055664,,,,
,4,,,,,,,,,3.539508819580078,3.539508819580078
4,34,,,,,,,3.539508819580078,3.539508819580078,,
4,34,37.11378860473633,37.22566604614258,,37.11378860473633,,,,,,
5,35,,,46.53583908081055,,46.42461395263672,46.42461395263672,,,,
5,36,,,30.25089454650879,,30.139812469482422,30.139812469482422,,,,
5,37,,,25.218929290771484,,25.107982635498047,25.107982635498047,,,,
5,38,,,24.649559020996094,,24.538753509521484,24.538753509521484,,,,
5,39,,,38.6029167175293,,38.49227523803711,38.49227523803711,,,,
5,40,,,57.95732116699219,,57.846824645996094,57.846824645996094,,,,
5,41,,,36.3818359375,,36.27151107788086,36.27151107788086,,,,
,5,,,,,,,,,3.5120792388916016,3.5120792388916016
5,41,,,,,,,3.5120792388916016,3.5120792388916016,,
5,41,37.04346466064453,37.154296875,,37.04346466064453,,,,,,
6,42,,,41.055931091308594,,40.945796966552734,40.945796966552734,,,,
6,43,,,39.60267639160156,,39.492698669433594,39.492698669433594,,,,
6,44,,,22.5462703704834,,22.436460494995117,22.436460494995117,,,,
6,45,,,40.49721908569336,,40.38753890991211,40.38753890991211,,,,
6,46,,,32.94457244873047,,32.83505630493164,32.83505630493164,,,,
6,47,,,34.7911262512207,,34.681766510009766,34.681766510009766,,,,
6,48,,,66.59060668945312,,66.48139953613281,66.48139953613281,,,,
,6,,,,,,,,,3.483543634414673,3.483543634414673
6,48,,,,,,,3.483543634414673,3.483543634414673,,
6,48,36.974090576171875,37.08380889892578,,36.974090576171875,,,,,,
7,49,,,40.46772003173828,,40.35869216918945,40.35869216918945,,,,
7,50,,,22.784236907958984,,22.675357818603516,22.675357818603516,,,,
7,51,,,39.7983283996582,,39.68962478637695,39.68962478637695,,,,
7,52,,,18.021835327148438,,17.91328239440918,17.91328239440918,,,,
7,53,,,44.35795974731445,,44.24955368041992,44.24955368041992,,,,
7,54,,,42.756866455078125,,42.64863204956055,42.64863204956055,,,,
7,55,,,74.00393676757812,,73.89585876464844,73.89585876464844,,,,
,7,,,,,,,,,3.4546549320220947,3.4546549320220947
7,55,,,,,,,3.4546549320220947,3.4546549320220947,,
7,55,36.90135192871094,37.00994873046875,,36.90135192871094,,,,,,
8,56,,,4.171599388122559,,4.0636820793151855,4.0636820793151855,,,,
8,57,,,49.9300651550293,,49.822303771972656,49.822303771972656,,,,
8,58,,,49.66207504272461,,49.55446243286133,49.55446243286133,,,,
8,59,,,23.79973030090332,,23.692293167114258,23.692293167114258,,,,
8,60,,,43.302711486816406,,43.195438385009766,43.195438385009766,,,,
8,61,,,48.65455627441406,,48.54743194580078,48.54743194580078,,,,
8,62,,,42.51780700683594,,42.41084671020508,42.41084671020508,,,,
,8,,,,,,,,,3.4262826442718506,3.4262826442718506
8,62,,,,,,,3.4262826442718506,3.4262826442718506,,
8,62,36.82818603515625,36.935672760009766,,36.82818603515625,,,,,,
9,63,,,40.778709411621094,,40.67191696166992,40.67191696166992,,,,
9,64,,,48.95599365234375,,48.8493537902832,48.8493537902832,,,,
9,65,,,31.215272903442383,,31.10881805419922,31.10881805419922,,,,
9,66,,,29.848838806152344,,29.74254035949707,29.74254035949707,,,,
9,67,,,42.54448318481445,,42.43834686279297,42.43834686279297,,,,
9,68,,,39.89053726196289,,39.78457260131836,39.78457260131836,,,,
9,69,,,4.7264180183410645,,4.620604991912842,4.620604991912842,,,,
,9,,,,,,,,,3.3980822563171387,3.3980822563171387
9,69,,,,,,,3.3980822563171387,3.3980822563171387,,
9,69,36.75737762451172,36.86371994018555,,36.75737762451172,,,,,,
10,70,,,26.69467544555664,,26.589012145996094,26.589012145996094,,,,
10,71,,,29.842758178710938,,29.737234115600586,29.737234115600586,,,,
10,72,,,47.96417999267578,,47.858821868896484,47.858821868896484,,,,
10,73,,,45.21480941772461,,45.10963439941406,45.10963439941406,,,,
10,74,,,50.16946792602539,,50.064453125,50.064453125,,,,
10,75,,,33.50981140136719,,33.40496063232422,33.40496063232422,,,,
10,76,,,3.0495872497558594,,2.9449076652526855,2.9449076652526855,,,,
,10,,,,,,,,,3.369765043258667,3.369765043258667
10,76,,,,,,,3.369765043258667,3.369765043258667,,
10,76,36.68524932861328,36.79047775268555,,36.68524932861328,,,,,,
